TrainingFile,DBFile,DTWDistance
training_set\Ron\6.wav,class_reprentative\Tamir\3.wav,19.815435365773737
training_set\Ron\6.wav,class_reprentative\Tamir\4.wav,34.64374403934926
training_set\Ron\6.wav,class_reprentative\Tamir\5.wav,23.01190121937543
training_set\Ron\6.wav,class_reprentative\Tamir\6.wav,5.216334362514317
training_set\Ron\6.wav,class_reprentative\Tamir\7.wav,51.80243031214923
training_set\Ron\6.wav,class_reprentative\Tamir\8.wav,10.982026438228786
training_set\Ron\6.wav,class_reprentative\Tamir\9.wav,46.602662939578295
training_set\Ron\7.wav,class_reprentative\Tamir\0.wav,36.68306713923812
training_set\Ron\7.wav,class_reprentative\Tamir\1.wav,15.571434154175222
training_set\Ron\7.wav,class_reprentative\Tamir\2.wav,9.893838595598936
training_set\Ron\7.wav,class_reprentative\Tamir\3.wav,13.041012177243829
training_set\Ron\7.wav,class_reprentative\Tamir\4.wav,20.2480640783906
training_set\Ron\7.wav,class_reprentative\Tamir\5.wav,12.596270877867937
training_set\Ron\7.wav,class_reprentative\Tamir\6.wav,6.18992078024894
training_set\Ron\7.wav,class_reprentative\Tamir\7.wav,32.816026497632265
training_set\Ron\7.wav,class_reprentative\Tamir\8.wav,5.472068604081869
training_set\Ron\7.wav,class_reprentative\Tamir\9.wav,28.821686734445393
training_set\Ron\8.wav,class_reprentative\Tamir\0.wav,36.61742672882974
training_set\Ron\8.wav,class_reprentative\Tamir\1.wav,14.397225612774491
training_set\Ron\8.wav,class_reprentative\Tamir\2.wav,6.675949782133102
training_set\Ron\8.wav,class_reprentative\Tamir\3.wav,9.368842244148254
training_set\Ron\8.wav,class_reprentative\Tamir\4.wav,18.729478968307376
training_set\Ron\8.wav,class_reprentative\Tamir\5.wav,11.398915158584714
training_set\Ron\8.wav,class_reprentative\Tamir\6.wav,6.061626743525267
training_set\Ron\8.wav,class_reprentative\Tamir\7.wav,31.30439010914415
training_set\Ron\8.wav,class_reprentative\Tamir\8.wav,4.328285054303706
training_set\Ron\8.wav,class_reprentative\Tamir\9.wav,29.666392805986106
training_set\Ron\9.wav,class_reprentative\Tamir\0.wav,39.35178444720805
training_set\Ron\9.wav,class_reprentative\Tamir\1.wav,14.946192153729498
training_set\Ron\9.wav,class_reprentative\Tamir\2.wav,7.763848392292857
training_set\Ron\9.wav,class_reprentative\Tamir\3.wav,10.651706635020673
training_set\Ron\9.wav,class_reprentative\Tamir\4.wav,18.978266744874418
training_set\Ron\9.wav,class_reprentative\Tamir\5.wav,12.343508131802082
training_set\Ron\9.wav,class_reprentative\Tamir\6.wav,5.346186961978674
training_set\Ron\9.wav,class_reprentative\Tamir\7.wav,33.85414869245142
training_set\Ron\9.wav,class_reprentative\Tamir\8.wav,5.742287585511804
training_set\Ron\9.wav,class_reprentative\Tamir\9.wav,30.840000349096954
