TrainingFile,DBFile,DTWDistance
training_set\Sheli\8.wav,class_reprentative\Tamir\9.wav,28.48887960372555
training_set\Sheli\9.wav,class_reprentative\Tamir\0.wav,22.175060329979022
training_set\Sheli\9.wav,class_reprentative\Tamir\1.wav,20.875656290796666
training_set\Sheli\9.wav,class_reprentative\Tamir\2.wav,34.39832790760931
training_set\Sheli\9.wav,class_reprentative\Tamir\3.wav,28.358766576763475
training_set\Sheli\9.wav,class_reprentative\Tamir\4.wav,19.676916059006356
training_set\Sheli\9.wav,class_reprentative\Tamir\5.wav,23.557724230712743
training_set\Sheli\9.wav,class_reprentative\Tamir\6.wav,29.409298701785268
training_set\Sheli\9.wav,class_reprentative\Tamir\7.wav,22.90925836502423
training_set\Sheli\9.wav,class_reprentative\Tamir\8.wav,22.281423598198856
training_set\Sheli\9.wav,class_reprentative\Tamir\9.wav,24.782611205922002
training_set\Koral\0.wav,class_reprentative\Tamir\0.wav,16.548370377465705
training_set\Koral\0.wav,class_reprentative\Tamir\1.wav,20.71490763255722
training_set\Koral\0.wav,class_reprentative\Tamir\2.wav,42.88482615498212
training_set\Koral\0.wav,class_reprentative\Tamir\3.wav,37.27748565622518
training_set\Koral\0.wav,class_reprentative\Tamir\4.wav,20.407055507817923
training_set\Koral\0.wav,class_reprentative\Tamir\5.wav,22.198389133188876
training_set\Koral\0.wav,class_reprentative\Tamir\6.wav,26.673074910421985
training_set\Koral\0.wav,class_reprentative\Tamir\7.wav,16.018628686602305
training_set\Koral\0.wav,class_reprentative\Tamir\8.wav,21.59409997249544
training_set\Koral\0.wav,class_reprentative\Tamir\9.wav,16.456174818827943
training_set\Koral\1.wav,class_reprentative\Tamir\0.wav,14.247916231325723
training_set\Koral\1.wav,class_reprentative\Tamir\1.wav,15.245092840274202
training_set\Koral\1.wav,class_reprentative\Tamir\2.wav,31.529091408141216
training_set\Koral\1.wav,class_reprentative\Tamir\3.wav,26.2161996728501
training_set\Koral\1.wav,class_reprentative\Tamir\4.wav,13.969874882446414
training_set\Koral\1.wav,class_reprentative\Tamir\5.wav,15.98570127469133
training_set\Koral\1.wav,class_reprentative\Tamir\6.wav,25.601835776442112
training_set\Koral\1.wav,class_reprentative\Tamir\7.wav,17.947903657419957
training_set\Koral\1.wav,class_reprentative\Tamir\8.wav,15.256276042640268
training_set\Koral\1.wav,class_reprentative\Tamir\9.wav,17.621856187012717
training_set\Koral\2.wav,class_reprentative\Tamir\0.wav,21.74053570212369
training_set\Koral\2.wav,class_reprentative\Tamir\1.wav,16.247365859867184
training_set\Koral\2.wav,class_reprentative\Tamir\2.wav,14.468280685663606
training_set\Koral\2.wav,class_reprentative\Tamir\3.wav,16.025446119716424
training_set\Koral\2.wav,class_reprentative\Tamir\4.wav,20.03168932371599
training_set\Koral\2.wav,class_reprentative\Tamir\5.wav,18.64315263673008
training_set\Koral\2.wav,class_reprentative\Tamir\6.wav,25.676575279311507
training_set\Koral\2.wav,class_reprentative\Tamir\7.wav,20.445784255172082
training_set\Koral\2.wav,class_reprentative\Tamir\8.wav,15.536797544822836
training_set\Koral\2.wav,class_reprentative\Tamir\9.wav,33.67991106850761
training_set\Koral\3.wav,class_reprentative\Tamir\0.wav,18.021287766137146
training_set\Koral\3.wav,class_reprentative\Tamir\1.wav,16.02262866771065
training_set\Koral\3.wav,class_reprentative\Tamir\2.wav,18.64377124445589
training_set\Koral\3.wav,class_reprentative\Tamir\3.wav,15.59706873311903
training_set\Koral\3.wav,class_reprentative\Tamir\4.wav,18.638420243183866
training_set\Koral\3.wav,class_reprentative\Tamir\5.wav,18.57385931364258
training_set\Koral\3.wav,class_reprentative\Tamir\6.wav,28.12157060322497
training_set\Koral\3.wav,class_reprentative\Tamir\7.wav,17.45200279205444
training_set\Koral\3.wav,class_reprentative\Tamir\8.wav,14.657924277278884
training_set\Koral\3.wav,class_reprentative\Tamir\9.wav,26.628221457101045
training_set\Koral\4.wav,class_reprentative\Tamir\0.wav,15.852296483363284
training_set\Koral\4.wav,class_reprentative\Tamir\1.wav,10.813742312450103
training_set\Koral\4.wav,class_reprentative\Tamir\2.wav,22.019575797117213
training_set\Koral\4.wav,class_reprentative\Tamir\3.wav,15.388600904532154
training_set\Koral\4.wav,class_reprentative\Tamir\4.wav,12.034032950782318
training_set\Koral\4.wav,class_reprentative\Tamir\5.wav,15.418047515434017
training_set\Koral\4.wav,class_reprentative\Tamir\6.wav,26.89839927367555
training_set\Koral\4.wav,class_reprentative\Tamir\7.wav,14.892030929631066
training_set\Koral\4.wav,class_reprentative\Tamir\8.wav,12.00392614810211
training_set\Koral\4.wav,class_reprentative\Tamir\9.wav,20.26991262768695
training_set\Koral\5.wav,class_reprentative\Tamir\0.wav,19.01898313410649
training_set\Koral\5.wav,class_reprentative\Tamir\1.wav,15.763489618902593
training_set\Koral\5.wav,class_reprentative\Tamir\2.wav,33.83610433844776
training_set\Koral\5.wav,class_reprentative\Tamir\3.wav,28.405636120907296
training_set\Koral\5.wav,class_reprentative\Tamir\4.wav,12.327130963654161
training_set\Koral\5.wav,class_reprentative\Tamir\5.wav,14.508252747789173
training_set\Koral\5.wav,class_reprentative\Tamir\6.wav,28.730708033589284
training_set\Koral\5.wav,class_reprentative\Tamir\7.wav,17.804591533970008
training_set\Koral\5.wav,class_reprentative\Tamir\8.wav,15.300944069526937
training_set\Koral\5.wav,class_reprentative\Tamir\9.wav,20.040338112538194
training_set\Koral\6.wav,class_reprentative\Tamir\0.wav,20.686574095518477
training_set\Koral\6.wav,class_reprentative\Tamir\1.wav,19.990115575924797
training_set\Koral\6.wav,class_reprentative\Tamir\2.wav,15.091168271938114
training_set\Koral\6.wav,class_reprentative\Tamir\3.wav,12.198081011876951
training_set\Koral\6.wav,class_reprentative\Tamir\4.wav,20.145364769226042
training_set\Koral\6.wav,class_reprentative\Tamir\5.wav,18.999064082003578
training_set\Koral\6.wav,class_reprentative\Tamir\6.wav,28.174672528299563
training_set\Koral\6.wav,class_reprentative\Tamir\7.wav,20.839626887084368
training_set\Koral\6.wav,class_reprentative\Tamir\8.wav,15.0844306154012
training_set\Koral\6.wav,class_reprentative\Tamir\9.wav,33.512008164671855
training_set\Koral\7.wav,class_reprentative\Tamir\0.wav,13.459674624085018
training_set\Koral\7.wav,class_reprentative\Tamir\1.wav,17.24520519960852
training_set\Koral\7.wav,class_reprentative\Tamir\2.wav,34.24189775821434
training_set\Koral\7.wav,class_reprentative\Tamir\3.wav,27.473925436853314
training_set\Koral\7.wav,class_reprentative\Tamir\4.wav,16.541905987427857
training_set\Koral\7.wav,class_reprentative\Tamir\5.wav,17.45729263339625
training_set\Koral\7.wav,class_reprentative\Tamir\6.wav,29.00306147129202
training_set\Koral\7.wav,class_reprentative\Tamir\7.wav,13.607132249819614
training_set\Koral\7.wav,class_reprentative\Tamir\8.wav,17.882892655795832
training_set\Koral\7.wav,class_reprentative\Tamir\9.wav,13.35529801682969
training_set\Koral\8.wav,class_reprentative\Tamir\0.wav,14.53066945239742
training_set\Koral\8.wav,class_reprentative\Tamir\1.wav,14.257423400395341
training_set\Koral\8.wav,class_reprentative\Tamir\2.wav,21.299788439183093
training_set\Koral\8.wav,class_reprentative\Tamir\3.wav,16.069565606014823
training_set\Koral\8.wav,class_reprentative\Tamir\4.wav,17.01225338081903
training_set\Koral\8.wav,class_reprentative\Tamir\5.wav,17.21503446133582
training_set\Koral\8.wav,class_reprentative\Tamir\6.wav,29.89107222487264
training_set\Koral\8.wav,class_reprentative\Tamir\7.wav,17.23777992440929
training_set\Koral\8.wav,class_reprentative\Tamir\8.wav,15.554480014234057
training_set\Koral\8.wav,class_reprentative\Tamir\9.wav,21.72143655704536
training_set\Koral\9.wav,class_reprentative\Tamir\0.wav,7.959169738348019
training_set\Koral\9.wav,class_reprentative\Tamir\1.wav,13.071213749904304
training_set\Koral\9.wav,class_reprentative\Tamir\2.wav,38.50642421250943
training_set\Koral\9.wav,class_reprentative\Tamir\3.wav,29.43796967843203
training_set\Koral\9.wav,class_reprentative\Tamir\4.wav,16.3333633849405
training_set\Koral\9.wav,class_reprentative\Tamir\5.wav,16.851234548603767
training_set\Koral\9.wav,class_reprentative\Tamir\6.wav,31.333658450959746
training_set\Koral\9.wav,class_reprentative\Tamir\7.wav,13.258509070483585
training_set\Koral\9.wav,class_reprentative\Tamir\8.wav,18.53101313674686
training_set\Koral\9.wav,class_reprentative\Tamir\9.wav,8.222914956028472
